Bundle ID,AppAdsURL
com.fcg.wedding.princess.makeover.run,https://friedchickengames.com/app-ads.txt
com.ffgames.motoercycle.traffic.racer.bikegames.rider.motobikeracing3d,https://terafort.com/app-ads.txt
com.fgs.annoying.fool.punch.game,https://flickfunstudio.com/app-ads.txt
com.fgs.carcrashgames.cargames.caraccidentgames,https://flickfunstudio.com/app-ads.txt
com.fgs.escape.thief.run,https://flickfunstudio.com/app-ads.txt
com.fire.idle,https://psvgamestudio.com/app-ads.txt
com.fireshrike.h1,https://supercent.io/app-ads.txt
com.fireshrike.h2,https://supercent.io/app-ads.txt
com.flyingkite.sim.games,http://desertsafaristudio.com/app-ads.txt
com.fm.obby.parkour.prison.escape.game,https://cas.ai/app-ads.txt
com.fortune.phrases.android,https://superfree.com/app-ads.txt
com.fp.freestyle.stuntrunning,https://simzonegames.com/app-ads.txt
com.fp.helpmeplease.trickystories,https://brames.co/app-ads.txt
com.fun.frenzy.trivia.android,https://superfree.com/app-ads.txt
com.funreal.corporatetycoon,https://supercent.io/app-ads.txt
com.game.colorful.block.sort,https://rooftopgames.com.tr/app-ads.txt
com.game.fruitmerge,https://maglab.com.tr/app-ads.txt
com.game.thatsmyseat,https://rooftopgames.com.tr/app-ads.txt
com.game.whatdoyoumeme,https://maglab.com.tr/app-ads.txt
com.gamepark.cop.simulator.police.games,https://thegamepark.co/app-ads.txt
com.gamepark.tractor.simulator.farming.games,https://thegamepark.co/app-ads.txt
com.gamepark.vehicle.simulator.driving.games,https://thegamepark.co/app-ads.txt
com.games.ms.wonder.goal,https://minisports.games/app-ads.txt
com.gamesforkids.doodlecoloringgame.glowart,https://gunjanappstudios.com/app-ads.txt
com.gamesfreak.pet.shelter.simulator.animal.rescue,https://gamesfreakstudio.com/app-ads.txt
com.gamesfreak.single.mom.games.mother.life,https://gamesfreakstudio.com/app-ads.txt
com.gametov.carforsale,https://psvgamestudio.com/app-ads.txt
com.gast.lion.attack.simulator.animal.games,http://gamesastra.com/app-ads.txt
com.gast.wolf.attack.simulator.games,http://gamesastra.com/app-ads.txt
com.gf.anime.high.school.girl.life.simulator,https://gamesfreakstudio.com/app-ads.txt
com.gf.ball.run.mergnumber,https://flickfunstudio.com/app-ads.txt
com.gf.busdriving.publictransport.citypassenger.drivinggames,https://thegamepark.co/app-ads.txt
com.gf.changer.shape.shift.race.shape.shifting.transform.race.shapeshifting.shapechanger,https://flickfunstudio.com/app-ads.txt
com.gf.numbersmaster.run3d.number.challenge,https://flickfunstudio.com/app-ads.txt
com.gf.offroad.garbage.truck.driving.parking,https://thegamepark.co/app-ads.txt
com.gkstudio.flying.stickman.man.superhero.ropehero.transform,http://desertsafaristudio.com/app-ads.txt
com.globamusic.down,https://globamusic.com/app-ads.txt
com.goodgamestudios.bigfarmmobileharvest,https://goodgamestudios.com/app-ads.txt
com.goodgamestudios.bitlife.go.life.simulation,https://candywriter.com/app-ads.txt
com.goplaytoday.sniper3d,https://psvgamestudio.com/app-ads.txt
com.gp.angry.crocodile.simulator.attack.hunting.games,https://thegamepark.co/app-ads.txt
com.gp.numbermergerun,https://deadpixel-games.com/app-ads.txt
com.gp.offroad.hill.trainsimulator,https://thegamepark.co/app-ads.txt
